date,temperature_2m_max,temperature_2m_min,temp_diff_2m,apparent_temperature_max,apparent_temperature_min,apparent_temp_diff,daylight_duration,sunshine_duration,precipitation_sum,precipitation_hours,rain_sum,snowfall_sum,shortwave_radiation_sum,wind_speed_10m,wind_direction_10m,wind_gusts_10m_max,total_grid_load,residual_load,pumped_storage_x,biomass_energy,hydropower,offshore_wind,onshore_wind,solar_pv,other_renewables,nuclear_energy,lignite,hard_coal,natural_gas,pumped_storage_y,other_conventional,weekend,total_energy_production,total_renewable_production,total_energy_consumption
2023-01-07,10.29,5.35,4.94,7.48,2.36,5.12,8.03,2.58,0.43,1.69,0.19,0.0,2.45,4.49,180.71,8.63,1153.71,526.68,35.81,115.48,28.5,140.29,441.19,45.55,3.21,57.81,171.4,55.41,52.71,25.73,30.44,1.0,1167.73,774.23,1716.2
2023-01-08,8.7,5.47,3.23,5.7,2.12,3.57,8.06,1.13,2.68,5.85,1.57,0.0,1.61,4.98,183.48,9.88,1123.15,481.1,59.97,115.01,29.32,148.97,470.35,22.72,3.33,57.92,159.63,54.71,53.13,35.53,31.56,1.0,1182.19,789.71,1664.22
2023-01-09,7.77,4.73,3.03,4.55,0.95,3.61,8.1,1.32,3.95,8.85,2.24,0.0,1.78,5.33,217.41,11.22,1386.81,822.74,49.11,115.34,32.98,95.99,442.64,25.44,3.45,57.59,299.41,145.71,82.96,49.65,31.92,0.0,1383.08,715.84,2258.67
2023-01-10,7.02,4.07,2.94,3.3,-0.13,3.44,8.13,2.1,2.0,4.54,1.12,0.0,2.35,6.29,226.55,12.8,1437.93,806.39,47.26,114.43,35.33,94.43,508.48,28.63,3.57,57.41,337.98,165.36,84.34,35.42,31.17,0.0,1496.54,784.87,2291.57
2023-01-11,8.96,4.75,4.22,6.18,-0.14,6.32,8.16,1.08,6.26,10.31,4.06,0.0,1.19,6.52,212.81,12.99,1463.76,637.61,52.03,113.53,34.59,116.7,691.03,18.42,3.38,56.95,254.81,145.06,73.48,44.09,30.55,0.0,1582.58,977.65,2153.39
2023-01-12,9.73,6.47,3.27,6.22,1.94,4.29,8.2,0.32,6.33,11.77,3.56,0.0,1.12,7.81,221.56,15.72,1495.2,407.5,50.2,113.6,34.75,115.52,953.75,18.42,3.16,56.44,155.1,118.41,61.22,43.34,30.0,0.0,1703.71,1239.21,1952.9
2023-01-13,9.67,6.62,3.06,5.74,1.48,4.26,8.23,2.33,4.69,11.54,2.85,0.0,2.1,8.11,233.71,15.95,1453.93,380.33,49.37,114.38,35.97,102.89,935.48,35.24,3.17,55.6,115.76,110.77,74.58,45.3,28.64,0.0,1657.78,1227.13,1883.63
2023-01-14,9.47,5.5,3.97,5.34,0.97,4.37,8.27,1.05,6.07,9.69,3.98,0.0,1.83,7.77,213.86,15.08,1272.51,254.05,37.98,113.91,32.23,141.15,847.93,29.38,3.08,56.24,99.37,76.79,55.34,21.09,28.1,1.0,1504.62,1167.69,1564.54
2023-01-15,9.42,4.48,4.93,5.39,-1.44,6.82,8.31,1.85,5.46,9.92,3.41,0.0,2.14,9.26,233.34,18.74,1222.05,197.64,61.93,112.32,30.12,110.56,889.64,24.2,3.16,55.96,102.25,84.4,56.0,12.47,27.68,1.0,1508.75,1170.0,1481.63
2023-01-16,5.95,2.89,3.06,1.57,-1.8,3.37,8.35,2.32,2.35,6.15,1.25,0.0,2.74,6.78,176.68,14.63,1450.47,713.51,12.77,115.0,32.28,80.23,606.56,50.17,3.64,55.81,267.37,181.52,104.47,43.67,27.89,0.0,1568.6,887.87,2176.75
2023-01-17,4.48,0.26,4.22,0.31,-4.22,4.53,8.39,4.87,2.09,6.46,0.92,0.1,3.61,6.04,233.38,13.88,1481.39,867.54,48.46,115.25,34.65,119.99,434.89,58.96,3.67,55.46,310.18,236.89,135.11,42.24,30.68,0.0,1577.98,767.42,2397.39
2023-01-18,2.43,-1.32,3.75,-1.45,-5.58,4.13,8.43,2.78,2.41,5.62,0.24,0.57,3.07,4.88,236.68,10.17,1466.74,1066.82,26.48,116.08,34.86,113.17,254.0,32.75,3.81,54.98,328.9,287.04,169.16,26.98,28.36,0.0,1450.08,554.67,2560.04
2023-01-19,2.47,-1.45,3.92,-1.88,-6.2,4.32,8.48,2.96,1.56,4.92,0.12,0.41,2.95,4.36,229.2,10.85,1504.15,954.64,49.99,115.38,36.37,102.32,411.9,35.3,3.83,61.3,309.83,296.79,174.27,28.22,31.13,0.0,1606.63,705.08,2508.78
2023-01-20,2.03,-1.37,3.41,-1.38,-5.19,3.81,8.52,1.57,0.95,4.92,0.03,0.26,2.73,2.89,233.52,6.92,1442.67,1308.47,21.64,116.22,41.63,23.43,86.42,24.34,3.87,65.76,346.84,336.33,201.03,47.61,30.01,0.0,1323.48,295.91,2772.77
2023-01-21,1.9,-1.92,3.82,-2.07,-6.2,4.13,8.57,2.77,1.22,2.85,0.01,0.52,2.91,5.03,20.04,10.64,1298.18,944.59,31.06,115.48,33.32,33.37,303.86,16.36,3.86,64.07,330.04,301.34,148.04,9.9,32.27,1.0,1391.92,506.26,2273.82
2023-01-22,2.23,0.06,2.17,-1.61,-4.34,2.74,8.62,0.69,1.0,4.15,0.06,0.3,1.99,4.41,41.2,9.11,1215.14,938.83,46.91,115.84,31.47,45.46,223.32,7.54,3.82,50.29,343.33,286.85,157.15,27.52,32.33,1.0,1324.9,427.44,2200.88
2023-01-23,2.92,0.64,2.28,-0.36,-2.86,2.5,8.66,0.92,0.01,0.08,0.01,0.0,2.26,3.04,65.37,6.82,1436.04,1294.3,33.41,115.78,40.97,9.12,118.99,13.64,3.78,51.53,372.85,330.81,212.68,49.28,33.41,0.0,1352.83,302.28,2763.76
2023-01-24,3.2,0.92,2.28,-0.1,-2.71,2.61,8.71,1.8,0.03,0.31,0.02,0.0,2.49,1.31,79.37,6.68,1433.83,1330.57,45.56,116.74,43.44,6.61,83.64,13.02,3.8,51.25,372.09,348.41,207.41,51.59,35.02,0.0,1333.02,267.25,2809.96
2023-01-25,1.8,-0.27,2.06,-1.58,-3.96,2.38,8.77,0.03,0.45,1.15,0.24,0.0,1.72,2.11,246.47,6.72,1453.48,1337.96,36.17,118.18,42.64,67.02,40.77,7.73,3.97,51.27,372.39,357.3,224.14,45.42,34.15,0.0,1364.97,280.31,2827.61
2023-01-26,2.2,-0.67,2.87,-0.87,-4.65,3.78,8.82,0.91,0.77,4.62,0.19,0.02,1.56,3.31,322.56,7.07,1494.56,1332.5,32.66,117.51,39.11,94.78,56.49,10.79,4.34,51.19,382.39,332.65,211.98,32.07,35.92,0.0,1369.22,323.02,2859.71
2023-01-27,2.93,0.37,2.57,-0.86,-3.4,2.54,8.87,1.99,0.45,3.46,0.05,0.08,2.53,4.45,33.1,8.75,1465.37,1232.84,32.14,117.62,32.68,42.34,172.8,17.4,4.57,51.1,379.17,308.01,203.83,34.2,34.62,0.0,1398.32,387.4,2730.35
2023-01-28,2.46,-0.53,3.0,-1.31,-4.29,2.98,8.92,2.73,0.05,0.46,0.02,0.01,3.32,2.86,301.2,7.79,1262.14,1112.98,13.79,117.71,30.06,41.0,83.79,24.38,4.68,50.92,367.36,272.58,186.23,15.39,33.7,1.0,1227.8,301.62,2388.91
2023-01-29,2.59,-0.14,2.73,-1.74,-4.89,3.15,8.98,1.8,0.15,1.31,0.07,0.0,2.96,5.6,248.41,11.23,1220.88,678.69,19.0,115.38,27.09,100.67,410.7,30.82,4.59,50.85,227.29,130.55,146.43,17.44,33.44,1.0,1295.25,689.26,1918.57
2023-01-30,5.24,1.12,4.12,-0.14,-4.55,4.41,9.03,2.93,2.72,8.38,1.1,0.05,2.71,8.48,269.66,17.95,1496.27,605.5,34.22,112.92,31.99,88.24,771.35,31.18,3.74,50.68,188.98,126.35,132.63,31.11,34.24,0.0,1603.4,1039.42,2135.99
2023-01-31,5.87,2.7,3.17,0.88,-2.34,3.21,9.09,1.21,1.97,6.54,1.02,0.0,2.24,8.04,264.66,15.87,1486.77,609.01,34.35,113.77,28.96,79.06,772.23,26.46,3.93,50.6,177.51,138.93,148.19,29.66,34.82,0.0,1604.13,1024.41,2130.13
2023-02-01,6.22,3.98,2.23,0.57,-1.8,2.36,9.15,1.7,4.58,11.69,1.82,0.0,2.77,8.79,267.33,17.98,1490.72,474.68,43.0,113.31,27.72,75.73,914.32,25.99,4.24,49.68,164.46,126.33,166.59,26.19,35.24,0.0,1729.8,1161.31,2008.4
2023-02-02,6.31,3.37,2.94,2.03,-1.45,3.48,9.2,1.34,7.12,12.54,3.26,0.71,2.39,7.45,281.58,16.32,1492.83,804.85,41.74,116.25,29.07,79.87,577.98,30.12,4.33,50.52,267.97,205.31,180.12,33.71,33.21,0.0,1608.48,837.63,2339.41
2023-02-03,7.85,4.25,3.6,2.53,-0.68,3.21,9.26,0.88,5.85,10.54,3.18,0.16,2.1,8.89,278.43,18.02,1474.66,479.47,53.87,113.73,29.13,63.15,910.43,21.62,3.8,50.33,201.74,182.23,142.43,9.64,37.0,0.0,1765.23,1141.86,2008.01
2023-02-04,5.73,0.57,5.16,1.74,-3.04,4.78,9.32,4.22,1.12,2.23,0.58,0.0,4.28,3.23,3.81,13.15,1236.96,959.71,16.2,116.54,30.83,33.27,167.93,76.05,3.81,50.5,292.14,216.12,153.89,40.07,31.44,1.0,1212.57,428.42,2212.87
2023-02-05,3.28,-0.78,4.06,-0.15,-4.81,4.66,9.37,2.76,2.15,5.85,0.96,0.22,3.59,0.63,334.18,8.39,1182.09,862.87,54.94,114.85,27.95,96.78,177.4,45.04,3.83,55.76,295.56,186.85,125.92,10.75,25.95,1.0,1166.65,465.85,2099.91
2023-02-06,3.62,-1.18,4.79,0.3,-4.64,4.94,9.43,5.2,0.04,0.31,0.0,0.01,4.82,3.0,4.83,6.98,1418.29,1250.01,18.83,116.1,31.01,11.05,107.99,49.24,3.84,62.17,346.51,276.68,262.89,38.62,32.71,0.0,1338.82,319.24,2687.13
2023-02-07,2.85,-3.2,6.05,-1.0,-7.51,6.5,9.49,7.8,0.0,0.0,0.0,0.0,6.87,1.31,134.27,7.52,1445.14,1177.4,48.89,116.93,34.2,33.47,100.59,133.67,3.87,67.22,328.86,302.95,276.86,42.31,35.78,0.0,1476.71,422.73,2671.43
2023-02-08,3.3,-4.05,7.35,-1.27,-8.4,7.12,9.55,8.0,0.0,0.0,0.0,0.0,7.14,3.13,161.08,8.82,1465.66,1036.9,29.98,117.01,31.7,59.22,217.47,152.07,3.87,71.84,319.82,306.89,240.24,27.89,35.37,0.0,1583.39,581.34,2532.55
